family	treatment_iri	figure_iri	description	image_url	md5
Clausocalanoidea	<http://treatment.plazi.org/id/487A0E5C5DC55D47B64CBC3AC74D1F13>	<http://dx.doi.org/10.3897/zookeys.951.49990.figure1>	Figure 1. Pogonura rugosa gen. et sp. nov., adult female, paratype A lateral habitus B dorsal habitus C rostrum D urosome, lateral view E urosome, ventral view F caudal rami, dorsal view G right antennule; ae, aesthetascs. Arrows on D and E indicate twin spiniform setae on genital double-somite. Scale bars: 0.1 mm.	https://binary.pensoft.net/fig/433991	a215529371958719ea8591069bd0a2ff
Clausocalanoidea	<http://treatment.plazi.org/id/487A0E5C5DC55D47B64CBC3AC74D1F13>	<http://dx.doi.org/10.3897/zookeys.951.49990.figure2>	Figure 2. Pogonura rugosa gen. et sp. nov., adult female, paratype A right antenna B exopod of right antenna, other side C gnathobase on right mandible D, E right mandible F, G praecoxa and coxa of left maxillule H basis, endopod, and exopod of left maxillule. Scale bars: 0.1 mm.	https://binary.pensoft.net/fig/433992	d150dc86551207817ab25113aff19b01
Clausocalanoidea	<http://treatment.plazi.org/id/487A0E5C5DC55D47B64CBC3AC74D1F13>	<http://dx.doi.org/10.3897/zookeys.951.49990.figure3>	Figure 3. Pogonura rugosa gen. et sp. nov., adult female, paratype A right maxilla B right maxilla, other side C right maxilliped D rows of setulae on right maxilliped. Scale bars: 0.1 mm.	https://binary.pensoft.net/fig/433993	689edf0cf426e97476aef5e05db7aa20
Rhadinorhynchidae	<http://treatment.plazi.org/id/0F7987C5477A234465C0FE23FEEF11ED>	<http://dx.doi.org/10.5281/zenodo.7753021>	Figures 1–11. Line drawings of whole mounted specimens of Rhadinorhynchus hiansi from Sarda orientalis collected off the southern Pacific coast of Vietnam at Nha Trang. (1) A young male specimen. (2) A young female specimen. (3) Detail of the reproductive system of the male specimen in Figure 1. (4) A posterior trunk spine. (5) The proboscis of a male specimen. (6, 7) Profiles of selected dorsal (6) and ventral (7) proboscis hooks from Figure 5 showing 5 types of hooks. Hook no. 1 (apical), no. 3 (largest), no. 15 (smaller mid-proboscis hook), no. 40 (larger hooks near posterior end), basal crown (longest). (8) Reproductive system of an 11 mm long female showing long uterus and the attachment of the simple uterine bell to the ventral wall of the trunk. (9) A larger magnification of the uterine bell. (10) Larger magnification of the vagina. (11) An egg.	https://zenodo.org/record/7753021/files/figure.png	b0900a91263942bfcb6af57a0d1f97ae
Rhadinorhynchidae	<http://treatment.plazi.org/id/0F7987C5477A234465C0FE23FEEF11ED>	<http://dx.doi.org/10.5281/zenodo.7753023>	Figures 12–16. SEM of specimens from Sarda orientalis collected off the southern Pacific coast of Vietnam at Nha Trang. (12) A fully extended proboscis of a male specimen. (13) An apical view of the proboscis of specimen in Figure 12 showing the smaller apical hooks and the arrangement of hook rows. (14) A gallium cut hook showing the thin cortical layer and the dense prominent core. (15) A view of hooks at mid-proboscis showing their shape, external texture, and orientation. (16) A higher magnification of a hook showing detail of its external striations. All hooks are striated.	https://zenodo.org/record/7753023/files/figure.png	82362869d9fc9aa18e3e7cb22cdf0249
Rhadinorhynchidae	<http://treatment.plazi.org/id/0F7987C5477A234465C0FE23FEEF11ED>	<http://dx.doi.org/10.5281/zenodo.7753025>	Figures 17–22. SEM of specimens from Sarda orientalis collected off the southern Pacific coast of Vietnam at Nha Trang. (17) Posterior proboscis hooks are longest and in a perfect ring. (18) Sensory pore just posterior to basal hooks. (19) Anterior trunk of a male specimen showing anterior rings of spines and posterior ventral and lateral spines characteristic of this species. (20) A higher magnification of a trunk spine. (21) A gallium cut spine showing a middle dense core and a think spongy outer layer under the cuticle. (22) An example of micropores in the middle of trunk.	https://zenodo.org/record/7753025/files/figure.png	32e5f9b1b722fd6a50184eb99993bdc7
Cerithiopsidae	<http://treatment.plazi.org/id/36E8B960BB9B5AE0A4721239BF4BFC21>	<http://dx.doi.org/10.3897/zookeys.1010.58759.figure9>	Figure 9. Comparison between Cerithiopsis pulvis (Issel, 1869) and Cerithiopsis sp. aff. pulvis. A-C Cerithiopsis pulvis, Ashqelon, Israel, HELM project (sample S 16 _ 1 F): front (A), side (B) and back (C) views. D-F Cerithiopsis sp. aff. pulvis, NHMW-MO- 112930 / LM / 0174, Ashqelon, Israel, HELM project (sample S 59 _ 3 F): front (D), side (E) and back (F) views. Scale bars: 0.5 mm.	https://binary.pensoft.net/fig/496962	4ca38f268f5a60e653822e0bdb75f37c
Cerithiopsidae	<http://treatment.plazi.org/id/393126D644DA58D3A51EAFDC55B446C7>	<http://dx.doi.org/10.3897/zookeys.1010.58759.figure11>	Figure 11. Joculator problematicus Albano & Steger, sp. nov., holotype, NHMW-MO- 113580, Ashqelon, Israel, HELM project (sample S 58 _ 3 F): front (A, B), left side (C), right side (D, E) and back (F) views, protoconch (G, H), microsculpture (I) and base and siphonal canal (J). Scale bars: 0.5 mm (A-F); 0.2 mm (G, H); 0.3 mm (I); 0.4 mm (J).	https://binary.pensoft.net/fig/496964	117c0b95f455936ca3a6df6b235d5491
Cerithiopsidae	<http://treatment.plazi.org/id/52CDA6535BBA502AA88F5E839FA47CA0>	<http://dx.doi.org/10.3897/zookeys.1010.58759.figure10>	Figure 10. Cerithiopsis sp., Shiqmona Beach, Israel: front (A, B), side (C) and back (D) views, protoconch oriented to highlight the transition to the teleoconch (E, F), microsculpture (G). Scale bars: 1 mm (A-D); 0.2 mm (E, F); 0.4 mm (G).	https://binary.pensoft.net/fig/496963	8d20848be17a5f21f01fa9f45d9280fe
Altajellidae	<http://treatment.plazi.org/id/03AC87CDFFC7DC73FF52FB0305B206A3>	<http://dx.doi.org/10.5281/zenodo.220595>	FIGURES 10 – 14. Tarbagataya zaisanica sp. nov., male paratype. 10, leg pair 7, caudal view; 11, leg pair 7, front view; 12, anterior gonopods, front view; 13, anterior gonopods, caudal view; 14, posterior gonopods, front view; mb, mesal branch of coxite; lb, lateral branch of coxite; s, saculiform structure of anterior gonopod.	https://zenodo.org/record/220595/files/figure.png	516188989b00bbf813bca184c98e9883
Altajellidae	<http://treatment.plazi.org/id/03AC87CDFFC7DC73FF52FB0305B206A3>	<http://dx.doi.org/10.5281/zenodo.220596>	FIGURES 15 – 16. Tarbagataya zaisanica sp. nov., female paratype. 15, vulva, ventral view; 16, vulva, lateral view.	https://zenodo.org/record/220596/files/figure.png	ef034f412aed2bcff9edc940c754b137
Altajellidae	<http://treatment.plazi.org/id/03AC87CDFFC7DC73FF52FB0305B206A3>	<http://dx.doi.org/10.5281/zenodo.220597>	FIGURES 17 – 23. Tarbagataya zaisanica sp. nov., male paratype (17 – 21), female paratype (22 – 23). 17, leg pair 7, caudal view; 18, posterior gonopods, front view; 19, left anterior gonopod, lateral view; 20, anterior gonopods, caudal view; 21, anterior gonopods, front view; 22, left vulva, mesal view; 23, vulva, ventral view; mb, mesal branch of coxite; lb, lateral branch of coxite; s, saculiform structure of anterior gonopod. Scales in mm.	https://zenodo.org/record/220597/files/figure.png	b8d70a5553be3560d79aed9c2c79d966
Scoliidae	<http://treatment.plazi.org/id/03DE87A1FFD1724EFF7599BAFC80F901>	<http://dx.doi.org/10.5281/zenodo.7382019>	FIGURE 38. Female Triscolia ardens. Scale bar = 2 mm.	https://zenodo.org/record/7382019/files/figure.png	48126d03a2c2556776c3fd607bed1754
Scoliidae	<http://treatment.plazi.org/id/03DE87A1FFE0727FFF7598FBFA25F8ED>	<http://dx.doi.org/10.5281/zenodo.7381963>	FIGURE 15. Male Pygodasis hyalina. Scale bar = 2 mm.	https://zenodo.org/record/7381963/files/figure.png	9f25cd26a0df431a799eaea73b359d42
Scoliidae	<http://treatment.plazi.org/id/03DE87A1FFE4727AFF759DCCFDB1FED3>	<http://dx.doi.org/10.5281/zenodo.7381971>	FIGURE 19. Female Xanthocampsomeris completa completa. Scale bar = 2 mm.	https://zenodo.org/record/7381971/files/figure.png	a6f0c10e2a16784758e0b50c5638855b
Bogidiellidae	<http://treatment.plazi.org/id/03B187C5FFF5FFB672F21EF2FD8FFC47>	<http://dx.doi.org/10.5281/zenodo.198964>	FIGURE 2. Glyptogidiella omanica gen. et sp. nov., sex unknown. Habitus of paratype 1.70 mm.	https://zenodo.org/record/198964/files/figure.png	0f74f2235703382d0951c77de300bc12
Bogidiellidae	<http://treatment.plazi.org/id/03B187C5FFF5FFB672F21EF2FD8FFC47>	<http://dx.doi.org/10.5281/zenodo.198965>	FIGURE 3. Glyptogidiella omanica gen. et sp. nov., 1.85 mm, holotype, sex unknown. A, Head, lateral; B, labrum and both mandibles, right branch with mandibular palp attached, left branch with distal segment of mandibular palp wanting, ventral; C, detail of distal segment of right mandibular palp showing patch of spinules on anterior surface; D, distal portion of right mandible; E, same of left mandible, with inset showing one element of spine row; F, paragnaths; G, maxillule; H, maxilla; I, left maxilliped, posterior; J, distal segments of latter, showing spinulose medial surface.	https://zenodo.org/record/198965/files/figure.png	710ac3829309bd93e3cf3376f29f86bd
Bogidiellidae	<http://treatment.plazi.org/id/03B187C5FFF5FFB672F21EF2FD8FFC47>	<http://dx.doi.org/10.5281/zenodo.198966>	FIGURE 4. Glyptogidiella omanica gen. et sp. nov., 1.85 mm, holotype, sex unknown. A, right gnathopod I, medial; B, left gnathopod II with corresponding coxal plate detached, medial; C, right pereopod VII, lateral.	https://zenodo.org/record/198966/files/figure.png	d90606a071514fc45076000e2f8526ba
Ephemerellidae	<http://treatment.plazi.org/id/039E000E5060FFB356DBD8EBCE165BD4>	<http://dx.doi.org/10.5281/zenodo.2622702>	FIGURES 1–6. Larva of Cincticostella richardi sp. nov., holotype (1) and paratypes (2–6): 1.—dorsal habitus; 2.—head; 3.— projection of mesothorax; 4.—dorsal view of thorax; 5–6.—anterolateral projections of pronotum. Scale bar: 1–4.—1.0 mm; 5, 6.—0.5 mm.	https://zenodo.org/record/2622702/files/figure.png	7c3dd6a40e46114eb2678b863dd7ac98
Ephemerellidae	<http://treatment.plazi.org/id/039E000E5060FFB356DBD8EBCE165BD4>	<http://dx.doi.org/10.5281/zenodo.2622704>	FIGURES 7–13. Larva of Cincticostella richardi sp. nov., paratypes: 7, 8.—mandibles; 9.—labrum; 10.—hypopharynx; 11.— maxillary palp; 12.—apical part of maxilla; 13.—labium. Scale bar: 7–10, 13.—0.5 mm; 11.—0.1 mm; 12.—0.25 mm.	https://zenodo.org/record/2622704/files/figure.png	e56f2fb2a6193027a7033a869fb4279d
Ephemerellidae	<http://treatment.plazi.org/id/039E000E5060FFB356DBD8EBCE165BD4>	<http://dx.doi.org/10.5281/zenodo.2622706>	FIGURES 14–20. Larva of Cincticostella richardi sp. nov., paratypes: 14.—forefemur; 15.—middle femur; 16.—hind femur; 17, 19.—claws; 18.—knob with stout setae on dorsal surface of forefemur; 20.—outer margin of hind femur. Scale bar: 14– 16.—1.0 mm; 17, 19.—0.25 mm; 18.—0.1 mm; 20.—0.5 mm.	https://zenodo.org/record/2622706/files/figure.png	97901f9c55716780f68d051693491fd7
Languriidae	<http://treatment.plazi.org/id/03E3825CFF92FFDB69F1F934FF69FD77>	<http://dx.doi.org/10.5281/zenodo.280425>	FIGURE 1. Early instar larva of Languria taedata in the culm of a Spartina alterniflora plant.	https://zenodo.org/record/280425/files/figure.png	7b6b8e064df1df4a4f427dd8b4bde31b
Languriidae	<http://treatment.plazi.org/id/03E3825CFF92FFDB69F1F934FF69FD77>	<http://dx.doi.org/10.5281/zenodo.280426>	FIGURES 2 – 3. Diagnostic characteristics for Languria taedata. 2) Left lateral view showing coarsely and densely punctate mesoventrite. 3) Ventral view of left hind leg showing teeth on femora and tibia.	https://zenodo.org/record/280426/files/figure.png	4d80a1ce8aa7cd3ffc410f6e75a50464
Languriidae	<http://treatment.plazi.org/id/03E3825CFF92FFDB69F1F934FF69FD77>	<http://dx.doi.org/10.5281/zenodo.280427>	FIGURES 4 – 6. Dorsal habitus of three color forms of Languria taedata. 4) Form A (Chatham Co., Georgia). 5) Form B (Miami-Dade Co., Florida). 6) Form C (Lafourche Par., Louisiana).	https://zenodo.org/record/280427/files/figure.png	29ba449a72cbd7fd135c6e0e4d07c355
Pristiophoridae	<http://treatment.plazi.org/id/8A3C87D0C04EFFD1FDF2FAAE4D95F961>	<http://dx.doi.org/10.5281/zenodo.7415227>	Fig 1. Pliotrema kajae sp. nov., holotype, MNHN 1987–1266, juvenile female, 560 mm TL, preserved. a lateral, b dorsal, and c ventral views. Scale bar: 5 cm. https://doi.org/10.1371/journal.pone.0228791.g001	https://zenodo.org/record/7415227/files/figure.png	4b71cc97044f42096765e80f3ef4aacc
Pristiophoridae	<http://treatment.plazi.org/id/8A3C87D0C04EFFD1FDF2FAAE4D95F961>	<http://dx.doi.org/10.5281/zenodo.7415229>	Fig 2. Pliotrema kajae sp. nov. paratypes, preserved. a,b,c paratype SAIAB 84096, adult male, 940 mm TL, in a lateral, b dorsal, and c ventral views; d paratype SAIAB 84039, gravid female, 1143 mm TL, in lateral view. Scale bars: 5 cm. https://doi.org/10.1371/journal.pone.0228791.g002	https://zenodo.org/record/7415229/files/figure.png	d1ac0ed921e8d38be62214eda14e500f
Pristiophoridae	<http://treatment.plazi.org/id/8A3C87D0C04EFFD1FDF2FAAE4D95F961>	<http://dx.doi.org/10.5281/zenodo.7415231>	Fig 3. Pliotrema kajae sp. nov., holotype, MNHN 1987–1266, juvenile female, 560 mm TL, preserved. Head in a lateral, b dorsal, and c ventral views. Scale bar: 5 cm. https://doi.org/10.1371/journal.pone.0228791.g003	https://zenodo.org/record/7415231/files/figure.png	0e81b05922c490449b7609c16b7337b2
Kamptosomatidae	<http://treatment.plazi.org/id/03A4AB67FFFAFF94FF1DFE25FB1666F1>	<http://dx.doi.org/10.5281/zenodo.262678>	FIGURE 23. Kamptosoma asterias. In situ image taken by a deep towed-camera system (DTIS) from R. V. Tangaroa, in 3543 m at 67 ° 37.1´S, 178 ° 49.4´W near the Scott seamounts, Antarctica.	https://zenodo.org/record/262678/files/figure.png	fc0f512b8ef0b62bcd8b773af2acce3c
Kamptosomatidae	<http://treatment.plazi.org/id/03A4AB67FFFAFF94FF1DFE25FB1666F1>	<http://dx.doi.org/10.5281/zenodo.262679>	FIGURE 24. Kamptosoma asterias, NIWA 45130. A – D, heads and valves of tridentate pedicellariae; E – F, valves of triphyllous pedicellariae; G, valve of globiferous (claviform) pedicellaria.	https://zenodo.org/record/262679/files/figure.png	82a7774dcc866f353b525f0de2660ea8
Kamptosomatidae	<http://treatment.plazi.org/id/03A4AB67FFFAFF94FF1DFE25FB1666F1>	<http://dx.doi.org/10.5281/zenodo.262680>	FIGURE 25. Kamptosoma asterias. Distribution of confirmed records in New Zealand and southeast Australia, from material examined. Number of records = 6.	https://zenodo.org/record/262680/files/figure.png	9510cfe838261738eb897d3c5f227c68
Lactariidae	<http://treatment.plazi.org/id/18174D41FF4BFF60FD909C614F1B0CB4>	<http://dx.doi.org/10.5281/zenodo.3660397>	Fig. 71. Claiborne Group, “upper” Lisbon Formation, otoliths. A–B. Lactarius kokeni Frizzell & Dante, 1965, MSC 39058. A. Inner face (right sagitta). B. Dorsal view. —C–D. Lactarius amplus Pomerol, 1973, MSC 39059. C. Inner face (left sagitta). D. Dorsal view. — E–F. Malacanthus? sulcatus (Koken, 1888), MSC 39061. E. Inner face (left sagitta, cauda worn). F. Dorsal view. — G–H. Orthopristis burlesonis Frizzell & Dante, 1965, MSC 39060. G. Inner face (left sagitta). H. Dorsal view. — I–J. Haemulon? obliquus (Müller, 1999), MSC 39062. I. Inner face (left sagitta). J. Dorsal view. — K–L. Anisotremus? sp., MSC 42236. K. Inner face (right sagitta). L. Dorsal view. — M–N. Percoidei, indet. 1, MSC 39063. M. Inner face (right sagitta). N. Dorsal view. — O–P. Sciaena intermedius (Koken, 1888), MSC 39050. O. Inner face (left sagitta). P. Dorsal view. — Q–R. Jeftichia copelandi Frizzell & Dante, 1965, MSC 39053. Q. Inner face (right sagitta, worn, especially anterior margin). R. Dorsal view. Scale bars: A–J, O–P=2 mm; K–L, Q–R =5 mm; M–N= 1 mm.	https://zenodo.org/record/3660397/files/figure.png	c1669ebfa305ba73aae1750726547c1f
Passalidae	<http://treatment.plazi.org/id/6532DB7BFF92C638FF4BF9AFBC4CF80B>	<http://dx.doi.org/10.5281/zenodo.5169754>	Figura 7. Holotipo de Ogyges coxchicopi. a) Vista lateral. b) Hábito ventral. c) Hábito dorsal. d) Etiquetas. e) Vista anterolateral de la cabeza.	https://zenodo.org/record/5169754/files/figure.png	50fa740d6f7b94d356f499e160e9950f
Passalidae	<http://treatment.plazi.org/id/6532DB7BFF92C638FF4BFEBBB99AFC95>	<http://dx.doi.org/10.5281/zenodo.5169746>	Figura 4. Holotipo deOgyges cakchiqueli. a) Vista lateral. b) Hábito dorsal. c) Hábito ventral. d) Vista anterolateral de la cara. e) Etiquetas.	https://zenodo.org/record/5169746/files/figure.png	dee0769572a2662f424ddc667655fae9
Passalidae	<http://treatment.plazi.org/id/6532DB7BFF93C638FF4BF98BBAE9FEB7>	<http://dx.doi.org/10.5281/zenodo.5169744>	Figura 3. Holotipo de Ogyges aluxi. a) Vista lateral. b) Hábito dorsal. c) Hábito ventral. d) Etiquetas. e) Vista ventral de la cabeza y el protórax.	https://zenodo.org/record/5169744/files/figure.png	69f6acb3d44a5bbde0ea8a73eb6235db
Clinidae	<http://treatment.plazi.org/id/03D00916FF85FFE149F8FC0A4E055720>	<http://dx.doi.org/10.5281/zenodo.5409267>	Figure 1. Distribution of the six species of the Clinus superciliosus complex.	https://zenodo.org/record/5409267/files/figure.png	4093816ce39c232d48acc5bb9cc2ef6e
Clinidae	<http://treatment.plazi.org/id/03D00916FF85FFE149F8FC0A4E055720>	<http://dx.doi.org/10.5281/zenodo.5409269>	Figure 2. A, Clinus arborescens, Skoenmakerskop, aquarium photograph (M. J. Smale); B, orbital cirri; C, Clinus exasperatus sp. nov., SAIAB 98635, holotype, male, 127 mm SL, Betty’s Bay (drawn by Elaine Heemstra); D, orbital cirri; E, Clinus exasperatus, photograph of holotype (Sophie von der Heyden).	https://zenodo.org/record/5409269/files/figure.png	a3480bd20b1fdea7c8c2cbba246ba5c5
Clinidae	<http://treatment.plazi.org/id/03D00916FF85FFE149F8FC0A4E055720>	<http://dx.doi.org/10.5281/zenodo.5409283>	Figure 9. A, Bayesian tree of the combined mtDNA and nDNA fragments with a total of 2070 bp. Numbers at nodes are support values (ML above and Bayesian PP and MP below); values less than 50% are marked with - -; B, ML tree of the control region only showing the monophyly of the Clinus superciliosus and C. spatulatus clades. Only ML support values are shown.	https://zenodo.org/record/5409283/files/figure.png	47544f09a2e89bc6c2a1cac5c0a2b5bc
Potamanthidae	<http://treatment.plazi.org/id/03A47800FF81FF9F87DEEBC659F1FE62>	<http://dx.doi.org/10.5281/zenodo.4434901>	FIGURE 6. Male structures of Rhoenanthus spp. (digital photos). A–D. Rhoenanthus hunanensis; E–F. Rhoenanthus youi: A. Forewing; B. Hindwing; C, F. Genitalia (dorsal view); D–E. Enlarged penes (ventral view).	https://zenodo.org/record/4434901/files/figure.png	65863da69016bc8c3771ebdb51da61a2
